episode_reward_mean,timesteps_total
15.668615341186523,2048
68.90394592285156,6144
224.2553253173828,10240
216.25209045410156,14336
224.02560424804688,18432
235.34963989257812,22528
242.6798095703125,26624
262.2459411621094,30720
298.8950500488281,34816
324.48297119140625,38912
1019.4249267578125,43008
1022.0996704101562,47104
1021.296142578125,51200
1020.529296875,55296
1018.3076171875,59392
1018.358154296875,63488
1018.27587890625,67584
1018.0240478515625,71680
1016.2540893554688,75776
1015.8804931640625,79872
1020.3951416015625,83968
1021.1052856445312,88064
1019.62939453125,92160
1019.0457763671875,96256
1017.588623046875,100352
1019.3677368164062,104448
1018.8717041015625,108544
1017.883056640625,112640
1016.68896484375,116736
1017.2734375,120832
1015.6328125,124928
1015.012451171875,129024
1014.3390502929688,133120
1014.6259155273438,137216
1013.303466796875,141312
1013.9876708984375,145408
1016.377197265625,149504
1013.7875366210938,153600
1013.6553955078125,157696
1012.1103515625,161792
1013.573974609375,165888
1010.9766235351562,169984
1011.07373046875,174080
1011.1121826171875,178176
1012.19580078125,182272
1011.9474487304688,186368
1014.3507080078125,190464
1015.09765625,194560
1015.8777465820312,198656
1016.7794189453125,202752
1015.154296875,206848
1016.6197509765625,210944
1013.2504272460938,215040
1014.0418701171875,219136
1012.4523315429688,223232
1012.517578125,227328
1013.8626098632812,231424
1015.0987548828125,235520
1015.6713256835938,239616
1017.78466796875,243712
1015.8087768554688,247808
1014.7048950195312,251904
1015.0931396484375,256000
1013.4367065429688,260096
1014.3390502929688,264192
1016.5494384765625,268288
1016.5103759765625,272384
1016.5979614257812,276480
1017.5035400390625,280576
1018.5455322265625,284672
1019.746337890625,288768
1019.4321899414062,292864
1017.1868896484375,296960
1018.4025268554688,301056
1019.7030029296875,305152
1019.8714599609375,309248
1018.4769287109375,313344
1019.8552856445312,317440
1018.1198120117188,321536
1019.0693969726562,325632
1019.3187866210938,329728
1020.576416015625,333824
1019.1084594726562,337920
1018.56103515625,342016
1019.2816162109375,346112
1018.8431396484375,350208
1018.5244140625,354304
1017.4635620117188,358400
1016.2364501953125,362496
1017.5812377929688,366592
1017.6795654296875,370688
1016.6131591796875,374784
1018.46435546875,378880
1018.4868774414062,382976
1018.7310791015625,387072
1018.0087890625,391168
1018.7101440429688,395264
1019.010498046875,399360
1017.6480712890625,403456
1018.4574584960938,407552
1017.818603515625,411648
1018.7728271484375,415744
1018.1407470703125,419840
1017.25927734375,423936
1017.2520751953125,428032
1018.2819213867188,432128
1016.9149169921875,436224
1015.9285278320312,440320
1016.1607055664062,444416
1016.699951171875,448512
1015.1131591796875,452608
1015.9242553710938,456704
1016.51513671875,460800
1015.1607666015625,464896
1015.5827026367188,468992
1017.0746459960938,473088
1015.63330078125,477184
1016.4373168945312,481280
1016.47314453125,485376
1016.015869140625,489472
1015.9432983398438,493568
1014.6630249023438,497664
1016.947265625,501760
