episode_reward_mean,timesteps_total
135.2352294921875,2048
151.52371215820312,6144
175.11805725097656,10240
221.24200439453125,14336
217.48275756835938,18432
223.89437866210938,22528
218.6737060546875,26624
214.65232849121094,30720
207.0340576171875,34816
215.23733520507812,38912
209.72750854492188,43008
224.45303344726562,47104
253.67733764648438,51200
291.78570556640625,55296
292.01116943359375,59392
300.79229736328125,63488
299.61370849609375,67584
298.1328430175781,71680
315.94195556640625,75776
334.76953125,79872
346.6519470214844,83968
360.80169677734375,88064
377.712890625,92160
392.717041015625,96256
394.88433837890625,100352
392.205810546875,104448
385.2082824707031,108544
383.8646545410156,112640
381.76751708984375,116736
383.41229248046875,120832
513.6713256835938,124928
436.4613037109375,129024
548.8744506835938,133120
537.8445434570312,137216
510.6600036621094,141312
542.300537109375,145408
546.0287475585938,149504
535.75244140625,153600
547.6199951171875,157696
567.7080688476562,161792
517.1180419921875,165888
535.0225219726562,169984
468.2205505371094,174080
537.4378051757812,178176
547.2144165039062,182272
544.24267578125,186368
570.5673828125,190464
570.0070190429688,194560
557.8582763671875,198656
525.255859375,202752
553.6907958984375,206848
533.2930297851562,210944
562.8561401367188,215040
522.185546875,219136
534.5811767578125,223232
530.744140625,227328
505.13232421875,231424
519.5415649414062,235520
560.1260375976562,239616
544.2992553710938,243712
551.2542114257812,247808
550.1634521484375,251904
550.8052978515625,256000
528.46484375,260096
542.6635131835938,264192
543.53564453125,268288
534.1865234375,272384
531.208984375,276480
542.4080810546875,280576
537.44091796875,284672
533.2015380859375,288768
536.4204711914062,292864
541.7802734375,296960
546.1659545898438,301056
543.434326171875,305152
524.1256103515625,309248
514.0852661132812,313344
530.3342895507812,317440
535.8491821289062,321536
531.90380859375,325632
533.1775512695312,329728
542.5166625976562,333824
533.2945556640625,337920
535.183837890625,342016
525.166015625,346112
531.1009521484375,350208
522.4381103515625,354304
530.6092529296875,358400
541.9571533203125,362496
541.32666015625,366592
531.3495483398438,370688
534.3812255859375,374784
535.325927734375,378880
538.86865234375,382976
537.1679077148438,387072
534.2242431640625,391168
534.463623046875,395264
534.1890869140625,399360
545.0699462890625,403456
533.4871826171875,407552
534.8555908203125,411648
539.872802734375,415744
546.4479370117188,419840
537.0637817382812,423936
543.1201171875,428032
537.2044677734375,432128
541.69384765625,436224
536.7345581054688,440320
544.437744140625,444416
541.3946533203125,448512
542.7604370117188,452608
531.7169189453125,456704
536.31982421875,460800
536.1461181640625,464896
532.12841796875,468992
539.691162109375,473088
540.8458251953125,477184
535.6351318359375,481280
537.2977294921875,485376
536.7162475585938,489472
538.796630859375,493568
542.321044921875,497664
535.6656494140625,501760
