episode_reward_mean,timesteps_total
77.1053466796875,2048
68.60221099853516,6144
161.1036834716797,10240
209.74847412109375,14336
209.6973419189453,18432
210.12818908691406,22528
203.18089294433594,26624
322.8562927246094,30720
332.1778564453125,34816
331.3985290527344,38912
336.498046875,43008
359.2153625488281,47104
359.5762939453125,51200
363.9651184082031,55296
387.6754150390625,59392
417.12481689453125,63488
381.3926696777344,67584
555.2493286132812,71680
628.0416259765625,75776
418.2828369140625,79872
612.0974731445312,83968
647.7872924804688,88064
642.1991577148438,92160
649.260986328125,96256
639.4635009765625,100352
628.6845703125,104448
630.1942749023438,108544
624.4021606445312,112640
621.368408203125,116736
642.5755615234375,120832
715.0762329101562,124928
804.170166015625,129024
825.3909912109375,133120
820.4044189453125,137216
869.3643798828125,141312
857.8316040039062,145408
842.1636962890625,149504
869.9712524414062,153600
869.9276123046875,157696
840.0328369140625,161792
860.640380859375,165888
816.2293701171875,169984
829.5264892578125,174080
809.2464599609375,178176
830.88525390625,182272
886.7913208007812,186368
870.5338745117188,190464
903.56103515625,194560
875.3486328125,198656
900.0785522460938,202752
935.4349975585938,206848
869.31982421875,210944
917.3805541992188,215040
890.3795776367188,219136
873.3204345703125,223232
892.588134765625,227328
1029.2999267578125,231424
917.65771484375,235520
915.0989990234375,239616
1073.47998046875,243712
930.6714477539062,247808
1036.2548828125,251904
1024.69140625,256000
942.8121337890625,260096
1154.1590576171875,264192
913.688232421875,268288
1130.2525634765625,272384
1170.2884521484375,276480
1211.7337646484375,280576
1205.1478271484375,284672
1203.7060546875,288768
1188.544189453125,292864
1197.8731689453125,296960
1198.7403564453125,301056
1092.14208984375,305152
1261.553955078125,309248
1233.27734375,313344
1253.393310546875,317440
1255.58740234375,321536
1267.472412109375,325632
1530.473388671875,329728
1518.894775390625,333824
1503.4068603515625,337920
1773.0986328125,342016
1507.227294921875,346112
1881.515869140625,350208
1719.0296630859375,354304
2021.8294677734375,358400
2144.22802734375,362496
2577.163330078125,366592
1811.791015625,370688
1838.378662109375,374784
2042.838623046875,378880
3265.715087890625,382976
3265.95849609375,387072
2775.0751953125,391168
1698.36279296875,395264
2337.45751953125,399360
2064.47509765625,403456
3338.959228515625,407552
2038.8251953125,411648
2246.549072265625,415744
1896.5362548828125,419840
3316.7685546875,423936
3304.058349609375,428032
3254.554443359375,432128
3330.39111328125,436224
3272.88525390625,440320
1627.0706787109375,444416
1558.27783203125,448512
1499.453857421875,452608
1541.5406494140625,456704
2068.18701171875,460800
3307.16357421875,464896
3303.30126953125,468992
3386.495361328125,473088
1629.78662109375,477184
1917.83642578125,481280
1471.390625,485376
1588.9483642578125,489472
3106.902587890625,493568
2793.396240234375,497664
3385.708984375,501760
