episode_reward_mean,timesteps_total
124.16171264648438,2048
178.84619140625,6144
176.3817138671875,10240
235.4176788330078,14336
284.7083740234375,18432
274.2421875,22528
1015.3759155273438,26624
1011.297119140625,30720
1006.0118408203125,34816
1001.8612060546875,38912
1004.6992797851562,43008
1001.53369140625,47104
999.7972412109375,51200
997.2063598632812,55296
999.9883422851562,59392
994.7523803710938,63488
997.8484497070312,67584
998.0110473632812,71680
997.6927490234375,75776
999.0723876953125,79872
998.7667236328125,83968
996.2354736328125,88064
996.6221923828125,92160
998.4519653320312,96256
996.630859375,100352
998.6276245117188,104448
998.071533203125,108544
998.0602416992188,112640
996.8135986328125,116736
996.2269287109375,120832
998.4385986328125,124928
999.5537719726562,129024
996.867919921875,133120
997.8580932617188,137216
995.8643798828125,141312
997.3031616210938,145408
996.6770629882812,149504
995.7586059570312,153600
994.4315185546875,157696
994.70458984375,161792
994.823486328125,165888
996.5095825195312,169984
995.5682373046875,174080
995.3089599609375,178176
995.1231079101562,182272
994.9913940429688,186368
994.1445922851562,190464
994.6315307617188,194560
994.6561279296875,198656
993.226806640625,202752
993.5501708984375,206848
993.6232299804688,210944
992.4978637695312,215040
992.8715209960938,219136
991.9175415039062,223232
990.8182373046875,227328
991.1824340820312,231424
990.6336059570312,235520
991.306640625,239616
989.958740234375,243712
989.80029296875,247808
988.63671875,251904
988.9102783203125,256000
987.11669921875,260096
988.1288452148438,264192
988.2159423828125,268288
988.0003051757812,272384
984.58056640625,276480
983.9142456054688,280576
984.6109008789062,284672
985.5773315429688,288768
982.8094482421875,292864
983.2799072265625,296960
982.3447265625,301056
981.9327392578125,305152
981.350830078125,309248
981.5374755859375,313344
983.0294799804688,317440
982.2772216796875,321536
980.730712890625,325632
981.74560546875,329728
979.5655517578125,333824
978.2838134765625,337920
978.6135864257812,342016
979.4856567382812,346112
978.2772827148438,350208
976.8828735351562,354304
977.167724609375,358400
977.3547973632812,362496
976.5546264648438,366592
975.4834594726562,370688
974.9075927734375,374784
971.2246704101562,378880
794.0861206054688,382976
527.4417114257812,387072
971.8928833007812,391168
973.4220581054688,395264
975.4024658203125,399360
976.268310546875,403456
978.8766479492188,407552
978.05322265625,411648
978.5364990234375,415744
978.7503662109375,419840
978.506103515625,423936
980.819091796875,428032
979.5565185546875,432128
980.7191162109375,436224
981.9071044921875,440320
981.5219116210938,444416
980.64306640625,448512
982.2362060546875,452608
981.4754028320312,456704
981.640869140625,460800
983.0941772460938,464896
981.7757568359375,468992
982.2562866210938,473088
981.8781127929688,477184
982.9452514648438,481280
981.3250122070312,485376
981.5342407226562,489472
982.2808837890625,493568
982.8086547851562,497664
982.3236083984375,501760
