episode_reward_mean,timesteps_total
130.37191772460938,2048
10.077141761779785,6144
7.657681465148926,10240
7.895703315734863,14336
9.500005722045898,18432
39.012908935546875,22528
57.976348876953125,26624
103.21980285644531,30720
112.01362609863281,34816
125.25587463378906,38912
544.7080078125,43008
632.9576416015625,47104
560.3981323242188,51200
408.2775573730469,55296
489.19940185546875,59392
318.5111389160156,63488
483.9582214355469,67584
394.88922119140625,71680
322.330810546875,75776
427.182373046875,79872
403.59942626953125,83968
388.779541015625,88064
274.437744140625,92160
344.0419616699219,96256
377.9847412109375,100352
370.7823181152344,104448
107.21328735351562,108544
335.79644775390625,112640
328.164794921875,116736
329.99053955078125,120832
331.65234375,124928
314.406005859375,129024
370.0965270996094,133120
339.2558288574219,137216
109.58250427246094,141312
330.17156982421875,145408
334.0385437011719,149504
188.0558319091797,153600
331.2864074707031,157696
339.5811462402344,161792
306.1724548339844,165888
339.6263732910156,169984
372.24395751953125,174080
383.9495544433594,178176
329.79473876953125,182272
365.0560302734375,186368
352.1807861328125,190464
318.172119140625,194560
332.7060546875,198656
356.50177001953125,202752
146.96401977539062,206848
186.12948608398438,210944
250.099609375,215040
223.49557495117188,219136
312.2032775878906,223232
311.21722412109375,227328
209.8150634765625,231424
305.0899658203125,235520
237.66490173339844,239616
221.24063110351562,243712
211.6648406982422,247808
207.26785278320312,251904
165.29869079589844,256000
113.63589477539062,260096
113.12106323242188,264192
193.006591796875,268288
139.86114501953125,272384
116.32743072509766,276480
154.5369415283203,280576
190.7351837158203,284672
186.1641845703125,288768
213.0088348388672,292864
128.1826934814453,296960
124.07633209228516,301056
185.65419006347656,305152
214.9868621826172,309248
217.78099060058594,313344
167.89666748046875,317440
187.36770629882812,321536
163.30166625976562,325632
153.2532501220703,329728
188.833984375,333824
173.0390167236328,337920
184.37286376953125,342016
152.29212951660156,346112
167.88011169433594,350208
144.44970703125,354304
169.9122314453125,358400
168.43739318847656,362496
147.27471923828125,366592
173.75401306152344,370688
169.81814575195312,374784
142.29116821289062,378880
182.36448669433594,382976
163.96011352539062,387072
166.72068786621094,391168
163.84556579589844,395264
164.71536254882812,399360
163.25006103515625,403456
189.28150939941406,407552
179.18170166015625,411648
146.8765106201172,415744
136.41212463378906,419840
143.76495361328125,423936
115.41139221191406,428032
125.69313049316406,432128
164.81784057617188,436224
145.24000549316406,440320
146.9202423095703,444416
143.09481811523438,448512
166.84823608398438,452608
160.5406494140625,456704
160.7377471923828,460800
146.42559814453125,464896
135.69424438476562,468992
145.9882049560547,473088
156.83531188964844,477184
168.64125061035156,481280
152.4404296875,485376
157.24449157714844,489472
151.93179321289062,493568
170.2344970703125,497664
159.68992614746094,501760
