episode_reward_mean,timesteps_total
-5.626453876495361,2048
-4.508522987365723,6144
-6.981921195983887,10240
-6.457530975341797,14336
-8.565518379211426,18432
-7.278139114379883,22528
-7.727334022521973,26624
-26.111286163330078,30720
-54.13320541381836,34816
-103.2365951538086,38912
-158.3867950439453,43008
-17.18769073486328,47104
-30.557559967041016,51200
-203.7305145263672,55296
-165.40716552734375,59392
-104.17674255371094,63488
-7.987149715423584,67584
122.39079284667969,71680
742.3226928710938,75776
648.186767578125,79872
724.0139770507812,83968
866.60302734375,88064
1238.4195556640625,92160
1325.4525146484375,96256
1339.83984375,100352
1304.3138427734375,104448
893.9674072265625,108544
838.2827758789062,112640
816.4827270507812,116736
891.02490234375,120832
623.1047973632812,124928
335.8817138671875,129024
260.95648193359375,133120
134.63165283203125,137216
161.22500610351562,141312
88.62847900390625,145408
39.84153747558594,149504
1.7932848930358887,153600
-144.8671112060547,157696
69.53504943847656,161792
73.75902557373047,165888
73.67301177978516,169984
24.40938377380371,174080
-40.800167083740234,178176
-22.497791290283203,182272
-43.48726272583008,186368
-152.749755859375,190464
-93.57617950439453,194560
-59.62967300415039,198656
