episode_reward_mean,timesteps_total
9.864521026611328,2048
4.844174385070801,6144
2.559619426727295,10240
0.9825129508972168,14336
0.40067118406295776,18432
-0.09913480281829834,22528
-0.04287838935852051,26624
-0.4231199026107788,30720
-0.6057478189468384,34816
-0.7545812129974365,38912
-1.1091537475585938,43008
-1.3137011528015137,47104
-1.1871293783187866,51200
-1.1872605085372925,55296
-1.5308881998062134,59392
-1.3907496929168701,63488
-0.9756080508232117,67584
-0.9764512777328491,71680
-1.0182560682296753,75776
-0.8523357510566711,79872
-0.9973312616348267,83968
-1.093858003616333,88064
-1.2570157051086426,92160
-0.7840997576713562,96256
-1.1946970224380493,100352
-1.2858738899230957,104448
-1.0012701749801636,108544
-1.4498728513717651,112640
-1.285667896270752,116736
-1.2771790027618408,120832
-0.8960516452789307,124928
-1.3608386516571045,129024
-1.328238606452942,133120
-1.8424549102783203,137216
-1.179024577140808,141312
-1.0731842517852783,145408
-1.3785990476608276,149504
-1.17499577999115,153600
-1.5185093879699707,157696
-0.8380067944526672,161792
-0.9660108089447021,165888
-0.8905042409896851,169984
-1.3303706645965576,174080
-1.398307204246521,178176
-1.0828018188476562,182272
-0.9847453832626343,186368
-1.366780161857605,190464
-1.2188440561294556,194560
-1.237307071685791,198656
-1.1576920747756958,202752
-1.1670596599578857,206848
-1.147040843963623,210944
-1.1701771020889282,215040
-1.3210151195526123,219136
-0.9423121809959412,223232
-1.4021131992340088,227328
-1.1615946292877197,231424
-1.5830961465835571,235520
-0.9795287847518921,239616
-1.2393701076507568,243712
-1.151346206665039,247808
-1.083317756652832,251904
-0.9160841703414917,256000
-0.6206499338150024,260096
-1.017763376235962,264192
-1.0160670280456543,268288
-0.96368807554245,272384
-1.1033477783203125,276480
-1.1341552734375,280576
-0.958441972732544,284672
-1.0701156854629517,288768
-1.213813066482544,292864
-1.0732741355895996,296960
-1.1941453218460083,301056
-0.9762322306632996,305152
-0.6670684218406677,309248
-1.3228397369384766,313344
-0.7930127382278442,317440
-1.003138542175293,321536
-0.8117774724960327,325632
-0.3348159193992615,329728
-0.684965968132019,333824
-0.8877782225608826,337920
-0.6208803057670593,342016
-0.3999190330505371,346112
-0.981027364730835,350208
-0.5457481145858765,354304
-0.9408785700798035,358400
-0.7088413238525391,362496
-0.9201095104217529,366592
-0.5807243585586548,370688
-1.0604649782180786,374784
-0.6647154688835144,378880
-1.0132091045379639,382976
-0.7292934060096741,387072
-0.9979199767112732,391168
-1.1234588623046875,395264
-1.1929535865783691,399360
-0.9943667054176331,403456
-0.7601973414421082,407552
-0.797911524772644,411648
-1.1118590831756592,415744
-0.8273595571517944,419840
-0.8206235766410828,423936
-0.838976263999939,428032
-0.8960509300231934,432128
-0.5768020153045654,436224
