episode_reward_mean,timesteps_total
154.49038696289062,2048
167.53570556640625,6144
174.77023315429688,10240
200.5806121826172,14336
225.44898986816406,18432
373.7705383300781,22528
528.9638061523438,26624
689.143798828125,30720
760.3558959960938,34816
904.4595336914062,38912
910.0341796875,43008
1039.1759033203125,47104
1836.5899658203125,51200
1403.015625,55296
2079.6044921875,59392
1393.1568603515625,63488
2182.1611328125,67584
1662.23046875,71680
2510.162353515625,75776
1720.75,79872
1706.7413330078125,83968
2828.871337890625,88064
2595.103271484375,92160
2871.1005859375,96256
1767.1632080078125,100352
2020.574462890625,104448
1853.484130859375,108544
2987.6826171875,112640
2731.531005859375,116736
2851.51416015625,120832
2899.2841796875,124928
1778.0887451171875,129024
2966.265869140625,133120
2874.254638671875,137216
2912.90869140625,141312
3101.999755859375,145408
2887.77099609375,149504
2798.63671875,153600
3005.3349609375,157696
2931.209228515625,161792
3114.443115234375,165888
3166.2841796875,169984
3029.312255859375,174080
3021.320556640625,178176
2933.7841796875,182272
2876.27587890625,186368
3021.25048828125,190464
2915.99951171875,194560
3107.1171875,198656
2926.564453125,202752
3125.907958984375,206848
2974.695068359375,210944
3095.986328125,215040
3107.01611328125,219136
3082.8515625,223232
3079.216064453125,227328
2895.84033203125,231424
3002.570068359375,235520
2940.486328125,239616
3025.141845703125,243712
2187.90771484375,247808
2840.1826171875,251904
2910.931884765625,256000
2520.4267578125,260096
3109.931396484375,264192
3221.6650390625,268288
3180.666748046875,272384
3120.372314453125,276480
3051.30859375,280576
3181.65234375,284672
3142.3896484375,288768
3132.352294921875,292864
2982.29931640625,296960
3177.887939453125,301056
2896.29150390625,305152
3011.49560546875,309248
3139.009521484375,313344
3257.40380859375,317440
3233.5078125,321536
3285.181640625,325632
758.9005126953125,329728
3112.0830078125,333824
3164.239501953125,337920
2673.083740234375,342016
3102.219970703125,346112
3112.146240234375,350208
3014.52099609375,354304
3093.556884765625,358400
3008.67041015625,362496
3054.677978515625,366592
3024.7646484375,370688
2987.011474609375,374784
3131.507568359375,378880
3151.97998046875,382976
3085.32763671875,387072
3137.549560546875,391168
2991.0634765625,395264
3083.0263671875,399360
3098.8916015625,403456
2717.955810546875,407552
3146.594970703125,411648
3139.875732421875,415744
3073.29296875,419840
3094.726806640625,423936
3076.13427734375,428032
3091.15478515625,432128
3144.048828125,436224
3088.71142578125,440320
3097.81005859375,444416
3024.201904296875,448512
2553.648193359375,452608
2801.167236328125,456704
3079.431396484375,460800
3041.760498046875,464896
3122.785888671875,468992
3094.4541015625,473088
2915.15625,477184
3096.94384765625,481280
3100.842529296875,485376
3069.234619140625,489472
3079.10693359375,493568
1631.365234375,497664
3065.91796875,501760
