episode_reward_mean,timesteps_total
21.48195457458496,2048
1016.4571533203125,6144
1024.0146484375,10240
1018.671142578125,14336
383.16595458984375,18432
1020.2284545898438,22528
1017.5093994140625,26624
1019.5634155273438,30720
1016.338134765625,34816
1017.0877685546875,38912
1014.990478515625,43008
1011.5241088867188,47104
996.1102905273438,51200
1009.5632934570312,55296
1005.5918579101562,59392
1010.23388671875,63488
1009.952880859375,67584
1016.2373657226562,71680
1014.0216064453125,75776
1015.1516723632812,79872
1096.9276123046875,83968
997.0881958007812,88064
1097.6708984375,92160
1054.0889892578125,96256
1131.61328125,100352
1115.643798828125,104448
995.1885986328125,108544
1080.8980712890625,112640
1004.8353881835938,116736
972.5596313476562,120832
989.24072265625,124928
1008.3614501953125,129024
1169.731201171875,133120
1207.8721923828125,137216
1129.49658203125,141312
1009.3264770507812,145408
649.3162231445312,149504
1009.1692504882812,153600
594.7879638671875,157696
1005.3627319335938,161792
1037.225341796875,165888
1018.3251953125,169984
1039.7899169921875,174080
1035.95166015625,178176
1054.831787109375,182272
616.5515747070312,186368
593.6983032226562,190464
1170.9053955078125,194560
1317.407470703125,198656
1146.5755615234375,202752
1131.604736328125,206848
1348.70361328125,210944
1285.1954345703125,215040
1239.7755126953125,219136
1465.77734375,223232
1363.3226318359375,227328
1285.8876953125,231424
524.1585693359375,235520
606.1782836914062,239616
1278.505126953125,243712
1406.5206298828125,247808
1331.71240234375,251904
1327.7939453125,256000
1292.700439453125,260096
1279.6163330078125,264192
533.692626953125,268288
1258.5465087890625,272384
1320.631103515625,276480
1448.5997314453125,280576
1502.443115234375,284672
1550.9378662109375,288768
1432.1995849609375,292864
1504.0753173828125,296960
1461.9501953125,301056
1460.8184814453125,305152
1461.2833251953125,309248
895.7255249023438,313344
831.7439575195312,317440
1405.5013427734375,321536
833.525634765625,325632
1373.9395751953125,329728
1593.81884765625,333824
1520.7684326171875,337920
1591.296630859375,342016
1629.7935791015625,346112
1584.857421875,350208
1584.4044189453125,354304
1630.4737548828125,358400
1612.406494140625,362496
1601.4677734375,366592
1643.9376220703125,370688
1639.654541015625,374784
1617.05029296875,378880
1633.90380859375,382976
1242.74658203125,387072
636.1085205078125,391168
1385.86181640625,395264
1630.99609375,399360
1585.314453125,403456
1701.75,407552
1657.81201171875,411648
1687.475341796875,415744
1714.5765380859375,419840
1672.861328125,423936
1672.40673828125,428032
1613.21484375,432128
1602.440185546875,436224
1590.745361328125,440320
1606.1839599609375,444416
1617.0751953125,448512
1619.7525634765625,452608
1609.3739013671875,456704
1626.25,460800
1628.57080078125,464896
1618.291015625,468992
1620.6116943359375,473088
1616.34619140625,477184
1613.335693359375,481280
1623.816162109375,485376
1615.1435546875,489472
1616.09765625,493568
1615.3275146484375,497664
1614.8353271484375,501760
