episode_reward_mean,timesteps_total
59.08252716064453,2048
155.82510375976562,6144
212.90650939941406,10240
220.97308349609375,14336
226.00686645507812,18432
238.24351501464844,22528
236.73680114746094,26624
294.8161315917969,30720
309.6473083496094,34816
341.8025207519531,38912
334.45477294921875,43008
355.7991943359375,47104
369.10333251953125,51200
371.17413330078125,55296
384.6511535644531,59392
370.4100341796875,63488
373.57244873046875,67584
386.3583984375,71680
406.513671875,75776
398.27496337890625,79872
415.6659851074219,83968
860.210205078125,88064
584.3375854492188,92160
646.2073364257812,96256
859.9639892578125,100352
856.474365234375,104448
862.2854614257812,108544
881.834716796875,112640
871.2060546875,116736
855.4814453125,120832
880.765625,124928
869.307861328125,129024
884.928466796875,133120
1077.0848388671875,137216
934.7564697265625,141312
924.396728515625,145408
943.3447875976562,149504
878.6065063476562,153600
979.6677856445312,157696
1302.7728271484375,161792
1129.54541015625,165888
1146.01953125,169984
1110.201904296875,174080
1140.990478515625,178176
1236.7415771484375,182272
1189.7523193359375,186368
1178.3863525390625,190464
1219.8544921875,194560
1236.6929931640625,198656
841.6900024414062,202752
1166.6190185546875,206848
1293.648681640625,210944
1194.4759521484375,215040
1120.1767578125,219136
1201.3302001953125,223232
1171.62451171875,227328
1184.5040283203125,231424
1188.7808837890625,235520
1145.730712890625,239616
1188.277587890625,243712
1262.169189453125,247808
1480.5294189453125,251904
1255.1158447265625,256000
1262.4134521484375,260096
1470.65771484375,264192
1656.552001953125,268288
1553.274658203125,272384
2388.67236328125,276480
2529.83349609375,280576
1279.16064453125,284672
1288.1888427734375,288768
1537.8974609375,292864
1616.9449462890625,296960
1919.019775390625,301056
1711.47802734375,305152
1675.922119140625,309248
1553.4559326171875,313344
3334.2158203125,317440
3376.638916015625,321536
3370.25634765625,325632
3471.09375,329728
1652.49072265625,333824
2082.837646484375,337920
2020.809814453125,342016
3189.776611328125,346112
1231.016845703125,350208
1353.685791015625,354304
1064.303466796875,358400
923.1183471679688,362496
2455.77294921875,366592
1200.35302734375,370688
3368.464111328125,374784
3373.54541015625,378880
3375.608154296875,382976
3329.733642578125,387072
3357.37109375,391168
3378.277587890625,395264
3458.452880859375,399360
1211.5733642578125,403456
2120.31494140625,407552
3416.31005859375,411648
1147.7462158203125,415744
1196.6094970703125,419840
2400.02978515625,423936
1244.277587890625,428032
1281.5941162109375,432128
3325.386474609375,436224
3435.683349609375,440320
3405.98779296875,444416
2349.551025390625,448512
2163.214599609375,452608
3443.0234375,456704
3568.343505859375,460800
3442.84423828125,464896
3094.5244140625,468992
3452.849609375,473088
3444.23681640625,477184
3448.95263671875,481280
2152.780517578125,485376
2223.899658203125,489472
2228.501708984375,493568
2199.337158203125,497664
2420.53466796875,501760
