episode_reward_mean,timesteps_total
17.765899658203125,2048
9.36201286315918,6144
7.163628101348877,10240
5.691066741943359,14336
4.540550708770752,18432
4.066224575042725,22528
3.41219425201416,26624
3.3343045711517334,30720
3.3521535396575928,34816
3.34130597114563,38912
3.455829620361328,43008
3.543750524520874,47104
3.549861431121826,51200
3.63376522064209,55296
3.604006767272949,59392
3.7103374004364014,63488
3.774047613143921,67584
3.749799966812134,71680
3.712398052215576,75776
3.8143584728240967,79872
3.85906982421875,83968
3.799215078353882,88064
3.8143937587738037,92160
3.864300489425659,96256
3.846883535385132,100352
3.897242546081543,104448
3.9069643020629883,108544
3.9136428833007812,112640
3.910435676574707,116736
3.870084762573242,120832
3.9265620708465576,124928
3.8692188262939453,129024
3.9334590435028076,133120
3.89896821975708,137216
3.936572790145874,141312
3.9297409057617188,145408
3.89772367477417,149504
3.9187839031219482,153600
3.96334171295166,157696
3.931112289428711,161792
4.008639812469482,165888
3.983353614807129,169984
4.006218910217285,174080
3.9191946983337402,178176
3.9952070713043213,182272
3.98306941986084,186368
3.914673328399658,190464
3.960493803024292,194560
3.9395716190338135,198656
3.975024938583374,202752
3.952693223953247,206848
3.9428155422210693,210944
3.9516355991363525,215040
3.9062280654907227,219136
3.95285964012146,223232
4.001048564910889,227328
4.018434524536133,231424
3.9347000122070312,235520
3.9771230220794678,239616
4.001661777496338,243712
3.9812068939208984,247808
4.028724670410156,251904
3.9466240406036377,256000
4.014666557312012,260096
3.9903459548950195,264192
4.0300798416137695,268288
3.937565803527832,272384
3.9806032180786133,276480
4.04735803604126,280576
3.9821109771728516,284672
3.952549695968628,288768
4.012875080108643,292864
3.9508213996887207,296960
3.99807071685791,301056
4.001616954803467,305152
3.9487967491149902,309248
3.966451406478882,313344
3.998500347137451,317440
4.051908016204834,321536
3.995504140853882,325632
4.002669811248779,329728
3.9943652153015137,333824
3.973524570465088,337920
3.9823756217956543,342016
3.9866607189178467,346112
3.973337173461914,350208
3.9575228691101074,354304
3.9484972953796387,358400
4.018134117126465,362496
4.0041279792785645,366592
4.057452201843262,370688
4.076160430908203,374784
4.029592037200928,378880
4.070957183837891,382976
3.9936985969543457,387072
3.9993202686309814,391168
4.032402038574219,395264
3.9958982467651367,399360
4.077306747436523,403456
4.017226696014404,407552
4.018255710601807,411648
3.997626543045044,415744
4.024961948394775,419840
4.072371482849121,423936
3.997643232345581,428032
4.064425468444824,432128
4.035721302032471,436224
4.029195785522461,440320
4.008720874786377,444416
3.990614652633667,448512
3.9891836643218994,452608
4.0754075050354,456704
4.0625715255737305,460800
4.099985122680664,464896
4.0797014236450195,468992
4.067508697509766,473088
4.008697986602783,477184
4.0535736083984375,481280
4.086721897125244,485376
3.9876675605773926,489472
4.02983283996582,493568
4.037436008453369,497664
4.049810886383057,501760
