episode_reward_mean,timesteps_total
51.96571731567383,2048
69.17239379882812,6144
40.72615051269531,10240
994.8353271484375,14336
992.82763671875,18432
988.7492065429688,22528
982.423095703125,26624
984.1865234375,30720
983.1555786132812,34816
980.1843872070312,38912
982.2703857421875,43008
981.5083618164062,47104
981.4706420898438,51200
978.6388549804688,55296
980.7454223632812,59392
986.6256713867188,63488
984.4959716796875,67584
983.4335327148438,71680
984.6676635742188,75776
986.520751953125,79872
424.2875671386719,83968
585.7568359375,88064
355.050537109375,92160
219.87371826171875,96256
411.7590026855469,100352
254.04180908203125,104448
245.34738159179688,108544
282.8736572265625,112640
251.84271240234375,116736
233.703125,120832
285.68682861328125,124928
328.0467224121094,129024
345.7188720703125,133120
411.0479736328125,137216
287.43170166015625,141312
309.8359375,145408
577.7182006835938,149504
372.96905517578125,153600
383.6186218261719,157696
271.9056396484375,161792
397.89251708984375,165888
337.7486572265625,169984
327.2775573730469,174080
295.5854187011719,178176
303.845947265625,182272
326.24664306640625,186368
332.609375,190464
337.2699279785156,194560
277.2416687011719,198656
322.5986022949219,202752
303.9466552734375,206848
352.272216796875,210944
318.9652404785156,215040
304.3356018066406,219136
327.15936279296875,223232
293.8773193359375,227328
285.9029541015625,231424
274.8358154296875,235520
275.97381591796875,239616
322.0738525390625,243712
249.7550506591797,247808
366.17608642578125,251904
429.51318359375,256000
332.50518798828125,260096
303.6634521484375,264192
378.7319030761719,268288
302.6385192871094,272384
317.800048828125,276480
370.3307189941406,280576
318.4936828613281,284672
334.59783935546875,288768
340.0486145019531,292864
330.2907409667969,296960
261.9424743652344,301056
272.1337890625,305152
318.5032653808594,309248
321.77191162109375,313344
233.01925659179688,317440
266.99322509765625,321536
300.8884582519531,325632
337.5624084472656,329728
320.04058837890625,333824
348.02056884765625,337920
281.80987548828125,342016
298.0810546875,346112
364.6863098144531,350208
352.4316711425781,354304
36.956939697265625,358400
353.9091796875,362496
37.10343551635742,366592
305.69854736328125,370688
40.125736236572266,374784
307.40380859375,378880
35.649234771728516,382976
208.9387664794922,387072
39.010780334472656,391168
37.50936508178711,395264
266.2977294921875,399360
36.712127685546875,403456
36.90381622314453,407552
299.3232116699219,411648
330.9509582519531,415744
37.02193069458008,419840
38.197940826416016,423936
37.383174896240234,428032
36.88813018798828,432128
287.3967590332031,436224
262.52685546875,440320
38.037567138671875,444416
36.642982482910156,448512
36.991912841796875,452608
38.59568405151367,456704
271.5467834472656,460800
336.9295349121094,464896
38.76081848144531,468992
37.95064926147461,473088
274.85089111328125,477184
283.6701965332031,481280
37.8978157043457,485376
36.491065979003906,489472
37.26966094970703,493568
37.59358215332031,497664
285.3537292480469,501760
